"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"611578","UNHCR","21.08255404","92.13706421","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011970",,"7MHJ34MP+2RG","Camp 23-B…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38545.47292267851","370.4026391922165","601.1828042357288","43047.51411450347","29061.45051867298","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","193",,,"300","False","1191","68.70014247564741","true","380002","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.13706421 21.08255404)",,"(21.08255404°, 92.13706421°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"452504","REACH Initiative","21.158182","92.13887","2019-12-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012909",,"7MHJ545Q+7GH","Camp 15-H…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30273.456217095274","1404.9236098635195","2731.464350988647","35540.79943295152","30422.59887515135","{""2019-06-12"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-12-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1116",,,"300","False","1019","72.52765535556202","true","379044","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.13887 21.158182)",,"(21.158182°, 92.13887°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"612334","UNHCR","20.962134","92.250216","2019-06-23T00:00:00.000","Yes","Borehole","Well","Hand Pump - Tara","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Teknaf",,,,,,,,,,,"BGD-BGDs000036-014594",,"7MGJX762+V34","Camp 26-H…Teknaf…CXB-025",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","54090.471304674094","259.2773750149609","4058.508204548015","60138.90556245373","11535.137358428665","{""2019-06-23"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump - Tara""}}",,"0","0",,,"100","True","1185","68.83019656880094","true","380941","2","BGD","Bangladesh","Borehole","hand_pump Tara Pump",,"Cox's Bazar",,,"Chittagong","POINT (92.250216 20.962134)",,"(20.962134°, 92.250216°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"452873","REACH Initiative","21.157878","92.146866","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"013292",,"7MHJ545W+5P5","Camp 15-G…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30442.820628207846","575.2559206778512","2282.807423016968","35966.2645465116","30364.525208027204","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1087",,,"300","False","1049","71.84503777858333","true","378283","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.146866 21.157878)",,"(21.157878°, 92.146866°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"600821","UNHCR","21.156718","92.145184","2019-06-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032270-008653",,"7MHJ544W+M3M","Camp 16-D…Ukhia…CXB-224",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30539.101708965034","753.6540389530475","2477.7986171067037","35994.40175322705","30509.670689960443","{""2019-06-16"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2130",,,"300","False","1192","68.67849069701948","true","379755","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.145184 21.156718)",,"(21.156718°, 92.145184°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611645","UNHCR","21.084003","92.133826","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012334",,"7MHJ34MM+JG4","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38343.20399913159","174.33071632866452","550.1777449866162","42774.86837325805","29384.26882431089","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","348",,,"300","False","1191","68.70014247564741","true","380113","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.133826 21.084003)",,"(21.084003°, 92.133826°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"460666","REACH Initiative","21.1619833333","92.1482916667","2019-11-06T00:00:00.000","Unknown","Borehole","Well",,,"Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,,,"7MHJ546X+Q8V","Camp 15-A…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30022.309489335443","422.01364019837007","1811.4427832516642","35642.44941504323","29897.98063058486","{""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Unknown"", ""water_source_clean"": ""Borehole""}}","0","0","0",,,"300","False","1049","71.84503777858333","true","386224","1","BGD","Bangladesh","Tube Well",,,"Cox's Bazar",,,"Chittagong","POINT (92.1482916667 21.1619833333)",,"(21.1619833333°, 92.1482916667°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx",,"1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611467","UNHCR","21.083546","92.14144","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011860",,"7MHJ34MR+CH8","Camp 23-B…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38494.9841414546","821.3767413537316","196.4489006462653","43122.14992729266","28891.02396358339","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","193",,,"300","False","1190","68.72180108027736","true","380280","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.14144 21.083546)",,"(21.083546°, 92.14144°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"638564","UNHCR","21.13453349","92.15618031","2019-06-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Whykong",,,,,,,,,,,"BGD--012086",,"7MHJ45M4+RF7","#N/A",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","33161.19766390901","777.5246173454696","2929.4351779726467","38697.82320933147","32865.93367676813","{""2019-06-16"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"25","3458","0.007229612492770388","0.08333333333333333","300","False","1192","68.67849069701948","true","379809","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.15618031 21.13453349)",,"(21.13453349°, 92.15618031°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"451571","REACH Initiative","21.16413972","92.14737512","2019-10-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011728",,"7MHJ547W+MX2","Camp 14-E…Ukhia…CXB-222",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29770.184622731995","500.97800531545056","1660.0678914204868","35387.853955763116","29669.371914762964","{""2019-06-10"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-10-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","24",,,"300","False","1080","71.14641505500221","true","378100","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.14737512 21.16413972)",,"(21.16413972°, 92.14737512°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"452192","REACH Initiative","21.160533","92.143268","2019-12-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012581",,"7MHJ546V+686","Camp 15-C…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30089.24416961029","956.0280877806049","2236.131982203691","35528.339490925944","30110.72190513118","{""2019-06-12"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-12-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","560",,,"300","False","1019","72.52765535556202","true","378895","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.143268 21.160533)",,"(21.160533°, 92.143268°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"602085","UNHCR","21.158434","92.149444","2019-06-13T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032270-015566",,"7MHJ545X+9QG","Camp 16-A…Ukhia…CXB-224",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30430.61065864186","307.5391673029729","2118.5813987591287","36043.37056195552","30278.49097402181","{""2019-06-13"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1072",,,"300","False","1195","68.61357629563835","true","379561","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.149444 21.158434)",,"(21.158434°, 92.149444°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"584735","UNHCR","21.155109","92.143876","2019-06-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032270-008377",,"7MHJ544V+2HR","Camp 16-D…Ukhia…CXB-224",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30691.907094596267","905.7581099934271","2699.5939674818387","36086.00908835415","30700.958922760798","{""2019-06-16"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2263",,,"300","False","1192","68.67849069701948","true","379677","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.143876 21.155109)",,"(21.155109°, 92.143876°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"452819","REACH Initiative","21.158249","92.145557","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"013238",,"7MHJ545W+76V","Camp 15-G…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30378.70690183024","710.403070367613","2311.1395892906858","35864.49724099974","30337.10156199049","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1087",,,"300","False","1049","71.84503777858333","true","378279","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.145557 21.158249)",,"(21.158249°, 92.145557°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611917","UNHCR","21.083288","92.135509","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012621",,"7MHJ34MP+866","Camp 23-B…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38442.28796688123","279.53018308897947","543.9159742636202","42910.851189824636","29221.393969756995","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","193",,,"300","False","1191","68.70014247564741","true","380213","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.135509 21.083288)",,"(21.083288°, 92.135509°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"451698","REACH Initiative","21.163974","92.146436","2019-09-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011919",,"7MHJ547W+HHM","Camp 14-D…Ukhia…CXB-222",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29770.654941482906","598.0378498308426","1733.2253482058477","35355.66226577121","29697.261326564054","{""2019-06-09"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-09-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","24",,,"300","False","1110","70.47679746957945","true","377951","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.146436 21.163974)",,"(21.163974°, 92.146436°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"612385","UNHCR","20.941747","92.254562","2019-06-20T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Teknaf",,,,,,,,,,,"BGD-BGDs032274-011838",,"7MGJW7R3+MRM","Camp 27-B…Teknaf…CXB-037",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","56380.502530944985","602.704626925454","3581.211523563936","62348.331020900914","9326.059092819105","{""2019-06-20"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"8","3814","0.002097535395909806","0.02666666666666667","300","False","1188","68.76513877615199","true","380805","4","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.254562 20.941747)",,"(20.941747°, 92.254562°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"612228","UNHCR","20.965424","92.244037","2019-06-24T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Teknaf",,,,,,,,,,,"BGD-BGDs000036-012021",,"7MGJX68V+5J7","Camp 26-I…Teknaf…CXB-025",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","53554.05964190442","572.2829299085569","3667.130816643259","59517.37057644803","12151.17360397354","{""2019-06-24"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","3644",,,"300","False","1184","68.85189617465859","true","380965","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.244037 20.965424)",,"(20.965424°, 92.244037°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"450848","REACH Initiative","21.176699","92.143201","2019-07-05T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"010939",,"7MHJ54GV+M7G","Camp 13-B…Ukhia…CXB-220",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","28324.51060679046","1317.4915682493881","1162.715520353829","33966.38907587459","28333.165551099202","{""2019-05-07"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-07-05"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","88",,,"300","False","1173","69.09104382520455","true","371177","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.143201 21.176699)",,"(21.176699°, 92.143201°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611470","UNHCR","21.073924","92.139455","2019-06-19T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011862",,"7MHJ34FQ+HQ8","Camp 23-C…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39526.547331389236","121.54520232418156","357.39758782373883","44025.67520951452","28140.71506215954","{""2019-06-19"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","4634",,,"300","False","1189","68.74346651306132","true","380625","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.139455 21.073924)",,"(21.073924°, 92.139455°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611655","UNHCR","21.079044","92.13881","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012344",,"7MHJ34HQ+JG7","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38955.91412812215","363.26947338192133","380.12950158750164","43475.969058437535","28639.65428443184","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2646",,,"300","False","1190","68.72180108027736","true","380346","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.13881 21.079044)",,"(21.079044°, 92.13881°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611894","UNHCR","21.076581","92.143473","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012599",,"7MHJ34GV+J9Q","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39286.75528369432","631.8903507380746","9.816276092066122","43914.552743359505","28137.127773096257","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","3504",,,"300","False","1190","68.72180108027736","true","380406","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.143473 21.076581)",,"(21.076581°, 92.143473°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"607315","UNHCR","21.159355","92.141352","2019-06-13T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032269-007923",,"7MHJ545R+PGX","Camp 15-E…Ukhia…CXB-223",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30185.31682680568","1153.7376354990167","2463.324456828853","35547.796176618016","30262.77692272529","{""2019-06-13"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1087",,,"300","False","1195","68.61357629563835","true","379228","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.141352 21.159355)",,"(21.159355°, 92.141352°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611637","UNHCR","21.084001","92.134295","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012327",,"7MHJ34MM+JP3","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38346.75240841428","216.0808227676421","522.6008325489148","42790.028748236386","29359.02123065864","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","348",,,"300","False","1191","68.70014247564741","true","380106","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.134295 21.084001)",,"(21.084001°, 92.134295°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"450939","REACH Initiative","21.17953","92.142505","2019-08-05T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011028",,"7MHJ54HV+R26","Camp 13-D…Ukhia…CXB-220",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","28003.24297968157","1492.9393078756236","1055.2640546779114","33659.236446306466","28030.538124541457","{""2019-05-08"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-08-05"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","39",,,"300","False","1142","69.76948381652262","true","371627","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.142505 21.17953)",,"(21.17953°, 92.142505°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
